Freq_Hz,X_real,X_imag,Y_real,Y_imag,H_real,H_imag,H_mag_dB,H_phase_rad,Impulse_response
15716.546875,0.806296,-0.517683,0.710319,0.233286,0.492272,0.605393,2.155017,0.888092,-0.022700
15717.219727,1.035602,-0.650043,-2.781524,0.037336,-1.942989,-1.183554,7.139946,-2.594479,0.003391
15717.892578,0.781210,-0.543715,1.703711,2.007009,0.264612,2.753271,8.836909,1.474983,-0.006208
15718.565430,1.005999,-0.673249,-0.403163,-2.759829,0.991246,-2.079995,7.250084,-1.126075,-0.007438
15719.238281,0.754569,-0.562936,-1.452831,0.223515,-1.378907,-0.732498,3.870228,-2.653285,-0.010044
15719.911133,0.979908,-0.695174,-1.754035,-0.903355,-0.755673,-1.457973,4.308370,-2.048980,0.056715
15720.583984,0.725348,-0.582663,-1.722139,0.866769,-2.026491,-0.432885,6.328678,-2.931143,-0.043125
15721.256836,0.952861,-0.712493,-3.372275,0.740245,-2.642522,-1.199055,9.253458,-2.715621,-0.090703
15721.929688,0.698514,-0.601130,-0.405383,5.630811,-4.318974,4.344289,15.743368,2.353272,-0.006978
15722.602539,0.925101,-0.730288,2.660288,0.867730,1.315455,1.976424,7.510229,0.983551,0.009706
15723.275391,0.669700,-0.618847,0.961793,1.936072,-0.666314,2.275236,7.497882,1.855685,0.013533
15723.948242,0.894010,-0.745115,3.444500,-0.915603,2.777250,1.290554,9.721401,0.435001,0.061194
15724.621094,0.641111,-0.629826,-0.772562,-2.350798,1.219872,-2.468357,8.797192,-1.111796,0.034418
15725.294922,0.868131,-0.757559,-1.493044,0.782360,-1.422807,-0.340386,3.304626,-2.906771,0.018190
15725.967773,0.613687,-0.642756,0.954057,0.665177,0.199995,1.293372,2.337091,1.417381,-0.015362
15726.640625,0.841240,-0.768965,-1.461648,-0.896888,-0.415646,-1.446087,3.548627,-1.850680,-0.001656
15727.313477,0.586832,-0.654770,-0.441681,2.836387,-2.737534,1.778932,10.277038,2.565337,0.016380
15727.986328,0.813863,-0.779766,0.666757,-0.363304,0.650138,0.176506,3.431028,0.265100,-0.063844
15728.659180,0.559621,-0.665908,-1.628796,2.958028,-3.808151,0.754347,11.781435,2.946037,-0.040824
15729.332031,0.784498,-0.788953,3.360262,2.863606,0.304447,3.956415,11.971678,1.493998,0.058652
15730.004883,0.533341,-0.672581,2.505311,-0.617221,2.376864,1.840123,9.559538,0.658798,0.056040
15730.677734,0.758360,-0.799172,0.578255,0.104006,0.292808,0.445712,5.460765,0.989554,0.001372
15731.350586,0.502968,-0.680053,2.965187,1.470865,0.686464,3.852522,11.850648,1.394461,-0.033928
15732.023438,0.731396,-0.802888,3.226648,-3.657677,4.490336,-0.071697,13.046683,-0.015966,-0.083839
15732.696289,0.477046,-0.685995,-2.629627,-2.285446,0.448823,-4.145416,12.401977,-1.462947,-0.058336
15733.369141,0.704392,-0.807313,-0.921785,1.998120,-1.970871,0.577818,6.251280,2.856405,0.028887
15734.041992,0.451025,-0.690950,1.895243,1.351860,-0.116423,2.818949,9.009147,1.612073,0.063881
15734.714844,0.675233,-0.810662,1.975317,-0.824483,1.798719,0.938446,6.144828,0.480880,0.061069
15735.388672,0.424546,-0.689229,0.898185,-0.903738,1.532490,0.359203,3.940231,0.230235,0.012919
15736.061523,0.653112,-0.810423,0.536058,-1.317690,1.308907,-0.393381,2.713736,-0.291954,-0.021894
15736.734375,0.402374,-0.691411,-0.514619,-0.578263,0.301190,-0.919584,0.285615,-1.254279,-0.004379
15737.407227,0.628802,-0.812868,-0.105227,0.859893,-0.724471,0.430970,1.483795,2.604950,-0.015833
15738.080078,0.378000,-0.690636,2.949779,0.294861,1.470288,3.466388,11.516026,1.169641,-0.027006
15738.752930,0.607890,-0.812609,0.153099,-4.185548,3.392955,-2.349772,12.313056,-0.605705,0.014000
15739.425781,0.355212,-0.692839,-2.488791,0.928271,-2.519278,-2.300554,10.659273,-2.401544,0.002200
15740.098633,0.583418,-0.812129,1.073115,-0.767407,1.249396,0.423819,2.407022,0.327039,0.033632
15740.771484,0.332259,-0.691166,-2.564714,0.724170,-2.300046,-2.605026,10.819365,-2.294098,0.025836
15741.444336,0.560171,-0.809544,1.943548,1.477089,-0.110456,2.477226,7.887939,1.615355,-0.011458
15742.117188,0.311208,-0.686496,-1.351837,-0.397309,-0.260420,-1.851128,5.433843,-1.710561,-0.066058
15742.790039,0.541257,-0.806592,1.861926,3.240592,-1.702139,3.450596,11.703758,2.029060,-0.055792
15743.462891,0.291387,-0.684301,2.164021,-1.872128,3.455810,1.690836,11.703072,0.455030,0.015159
15744.135742,0.521094,-0.803959,-0.518581,0.837650,-1.028083,0.021328,0.242430,3.120850,0.052529
15744.808594,0.270993,-0.680498,2.252962,0.222664,0.855549,2.970054,9.801481,1.290331,0.014083
15745.481445,0.501724,-0.799238,0.182873,-0.571368,0.615840,-0.157786,3.934515,-0.250817,0.046059
15746.154297,0.252258,-0.674447,1.343372,1.742396,-1.612840,2.595051,9.701395,2.126879,0.011213
15746.828125,0.486710,-0.793639,4.084523,-0.492338,2.744410,3.463527,12.906533,0.900722,0.020712
15747.500977,0.235461,-0.672953,1.563613,-3.385460,5.206346,0.501851,14.370825,0.096095,-0.032150
15748.173828,0.467123,-0.787908,0.034080,-1.371875,1.307303,-0.731801,3.511337,-0.510320,-0.066107
15748.846680,0.220930,-0.666188,0.818247,-2.400522,3.613305,0.029961,11.158390,0.008292,-0.016913
15749.519531,0.451618,-0.784440,-2.255934,-2.078123,0.746174,-3.305440,10.600443,-1.348776,0.024474
15750.192383,0.204421,-0.660354,-2.092147,1.603305,-3.110622,-2.205287,11.625423,-2.524883,0.032809
15750.865234,0.437190,-0.778598,1.353628,2.871961,-2.062217,2.896502,11.018316,2.189510,0.065131
15751.538086,0.189790,-0.654683,3.924006,-0.116763,1.767384,5.481392,15.207365,1.258888,-0.066090
15752.210938,0.423492,-0.772675,1.818857,-2.738663,3.717766,0.316324,11.436968,0.084880,-0.103909
15752.883789,0.175924,-0.648558,-0.166047,-1.683882,2.353716,-0.894482,8.020945,-0.363173,-0.000777
15753.556641,0.411971,-0.765552,1.077342,0.120631,0.465056,1.157011,1.917166,1.188614,0.014170
15754.229492,0.164882,-0.644773,3.063232,-3.038560,5.563675,3.328123,16.235685,0.539086,-0.009124
15754.902344,0.397936,-0.759903,-1.719564,-4.799083,4.026279,-4.371302,15.480108,-0.826461,0.053499
15755.575195,0.154766,-0.637001,-3.182103,-0.694732,-0.116207,-4.967213,13.924633,-1.594187,0.011190
15756.248047,0.389013,-0.755432,-0.767829,1.124776,-1.590545,-0.197354,4.097271,-3.018144,-0.010083
15756.921875,0.145055,-0.633001,1.007388,-1.310547,2.313566,1.061283,8.115020,0.430083,0.079984
15757.594727,0.378172,-0.752786,-2.553866,-0.913853,-0.391524,-3.195867,10.156469,-1.692698,0.030652
15758.267578,0.132323,-0.626876,0.905322,1.513151,-2.018997,1.870357,8.793588,2.394393,-0.024743
15758.940430,0.371483,-0.745115,-0.234384,-2.267678,2.311917,-1.467185,8.749218,-0.565486,-0.098751
15759.613281,0.126217,-0.626051,-1.101664,0.439028,-1.014789,-1.555113,5.375894,-2.148962,-0.022407
15760.286133,0.359503,-0.743494,-1.171547,-0.448575,-0.128532,-1.513583,3.631331,-1.655512,0.081298
15760.958984,0.116167,-0.620602,0.401184,2.525913,-3.815414,1.360632,12.150742,2.799037,0.060167
15761.631836,0.350686,-0.739253,1.395055,-2.369613,3.347349,0.299201,10.528582,0.089147,-0.039864
15762.304688,0.108253,-0.615361,-2.617475,1.685310,-3.382333,-3.658548,13.948917,-2.316985,-0.039285
15762.977539,0.344272,-0.736471,3.380839,1.461164,0.132882,4.528473,13.122774,1.541461,-0.039851
15763.650391,0.099577,-0.612324,0.882058,-1.570554,2.727044,0.997034,9.258713,0.350513,-0.042632
15764.323242,0.337389,-0.732753,1.507037,-0.416450,1.250254,1.481012,5.747869,0.869686,0.024053
15764.996094,0.091822,-0.609253,1.506565,-1.926929,3.456935,1.951807,11.975548,0.513988,-0.001681
15765.668945,0.331610,-0.727572,0.806467,-3.475580,4.373615,-0.884956,12.991075,-0.199644,-0.002905
15766.341797,0.088994,-0.607230,-2.406441,-3.516061,5.099984,-4.710425,16.830284,-0.745710,0.010998
15767.014648,0.326888,-0.728607,-3.793855,-1.315082,-0.442180,-5.008612,14.028065,-1.658852,0.020311
15767.687500,0.082213,-0.608122,-3.499702,2.272488,-4.433874,-5.155508,16.650036,-2.281083,0.088295
15768.361328,0.318914,-0.728507,0.598359,1.571329,-1.508311,1.481633,6.503306,2.365117,0.007061
15769.034180,0.075318,-0.605289,-2.127856,0.375578,-1.041799,-3.385802,10.986091,-1.869299,-0.053135
15769.707031,0.316233,-0.728516,0.218673,3.306497,-3.709432,1.910348,12.407816,2.666019,0.011651
15770.379883,0.067846,-0.608668,0.601773,0.899696,-1.351147,1.139279,4.946490,2.441063,0.018391
15771.052734,0.309069,-0.726827,1.417227,3.162129,-2.982202,3.218003,12.844099,2.318182,0.026355
15771.725586,0.063621,-0.610791,4.071795,0.051939,0.602804,6.603641,16.431707,1.479765,0.004723
15772.398438,0.300713,-0.728640,2.268437,-1.350177,2.681187,2.006711,10.498245,0.642503,-0.060969
15773.071289,0.057353,-0.610468,1.684007,-2.700098,4.641197,2.322517,14.303137,0.463978,-0.028843
15773.744141,0.295371,-0.729193,-1.160837,-1.621948,1.356836,-2.141553,8.080255,-1.006054,-0.012085
15774.416992,0.053948,-0.612514,0.560852,-0.355226,0.655510,0.857921,0.665951,0.918353,-0.072099
15775.089844,0.289501,-0.734726,-1.150721,-0.962122,0.599328,-1.802341,5.572215,-1.249771,-0.027644
15775.762695,0.045795,-0.615399,1.378658,2.102689,-3.232183,2.480791,12.201428,2.486968,0.043975
15776.435547,0.283473,-0.737542,2.642122,-2.979880,4.719910,1.768245,14.049062,0.358451,0.047918
15777.108398,0.038900,-0.619366,-1.353539,-1.107722,1.644733,-2.288663,8.999913,-0.947667,0.074681
15777.781250,0.276965,-0.741025,1.483703,-1.150018,2.018329,1.247862,7.505709,0.553742,0.030060
15778.455078,0.032719,-0.624538,-1.141046,-1.949339,3.017252,-1.985093,11.154242,-0.581919,-0.020486
15779.127930,0.268704,-0.746989,-0.202098,-0.765404,0.821086,-0.565908,0.024240,-0.603453,-0.029399
15779.800781,0.023646,-0.628635,-1.606116,-0.078413,0.028591,-2.556001,8.151765,-1.559611,0.006555
15780.473633,0.261682,-0.750908,2.374711,0.832046,-0.005332,3.164310,10.005590,1.572481,-0.008839
15781.146484,0.016896,-0.634802,0.127152,-3.775088,5.947993,0.041985,15.487624,0.007059,-0.022342
15781.819336,0.253472,-0.758496,-1.304649,0.275378,-0.843644,-1.438120,4.440330,-2.101327,0.037439
15782.492188,0.006469,-0.642041,1.553563,-2.129332,3.340543,2.386067,12.266654,0.620242,0.007849
15783.165039,0.243287,-0.764675,-2.425195,-2.993439,2.638523,-4.011001,13.626698,-0.988942,-0.042200
15783.837891,-0.004972,-0.649257,-2.232670,0.299981,-0.435676,-3.442146,10.805608,-1.696698,-0.006951
15784.510742,0.230796,-0.768660,-0.928625,-0.693006,0.494272,-1.356518,3.189906,-1.221379,0.026871
15785.183594,-0.013420,-0.652880,-2.549200,0.863989,-1.242566,-3.930085,12.301816,-1.877019,-0.036645
15785.856445,0.223068,-0.776058,1.234864,1.263469,-1.081348,1.902021,6.800632,2.087751,-0.082496
15786.529297,-0.023481,-0.662838,-1.211744,-1.610333,2.491085,-1.739868,9.653262,-0.609677,0.016335
15787.202148,0.209147,-0.785441,-0.314842,1.756207,-2.187578,0.181660,6.829119,3.058741,0.065797
15787.875000,-0.037333,-0.668809,0.133468,-1.529898,2.269287,0.326233,7.206627,0.142782,0.056306
15788.547852,0.197482,-0.792641,-1.237340,1.254892,-1.856841,-1.098413,6.678610,-2.607410,0.071778
15789.220703,-0.050986,-0.677351,0.621079,-0.584100,0.788841,0.976302,1.974006,0.891203,-0.066224
15789.894531,0.183693,-0.800439,-0.590284,1.489696,-1.928758,-0.294819,5.805857,-2.989913,-0.059644
15790.567383,-0.066375,-0.686666,3.160603,-1.660030,1.954342,4.791738,14.278140,1.183535,-0.002037
15791.240234,0.166398,-0.806671,-2.667567,-2.814025,2.691772,-3.862138,13.456039,-0.962111,0.002941
15791.913086,-0.080074,-0.692647,-0.370836,0.603709,-0.799025,-0.627762,0.139012,-2.475657,0.045518
15792.585938,0.151324,-0.816583,-1.685953,-2.459965,2.542586,-2.535820,11.104258,-0.784066,-0.042243
15793.258789,-0.098987,-0.701750,-3.293990,1.117732,-0.912504,-4.822681,13.818533,-1.757797,0.006522
15793.931641,0.131377,-0.822922,-1.040610,1.271719,-1.703824,-0.992520,5.897388,-2.614122,-0.017069
15794.604492,-0.116984,-0.705936,-1.796847,1.379488,-1.491372,-2.792480,10.009603,-2.061325,-0.049190
15795.277344,0.116074,-0.829595,-0.679307,3.055290,-3.724525,-0.297719,11.449080,-3.061828,-0.019965
15795.950195,-0.135599,-0.716104,1.536550,2.595058,-3.890657,1.408984,12.335658,2.794139,-0.025538
15796.623047,0.093874,-0.837427,2.554527,0.952774,-0.785914,3.138548,10.198697,1.816158,0.003807
15797.295898,-0.157276,-0.722052,2.074052,-1.340808,1.175498,3.128485,10.480227,1.211377,0.101104
15797.968750,0.071886,-0.843344,-0.376737,-1.502609,1.731071,-0.594273,5.250146,-0.330692,0.097083
15798.641602,-0.180031,-0.727172,-0.645866,-0.183537,0.445017,-0.778013,0.950984,-1.051226,0.052599
15799.314453,0.049617,-0.847245,-0.656734,0.388365,-0.502058,-0.745739,0.924867,-2.163333,-0.020761
15799.988281,-0.201285,-0.732678,0.387163,0.472515,-0.734640,0.326597,1.895245,2.723266,-0.060477
15800.661133,0.024656,-0.854263,-0.945758,-0.574876,0.640463,-1.125590,2.245705,-1.053481,0.005701
15801.333984,-0.228631,-0.735309,-1.614980,2.352982,-2.295187,-2.909977,11.378555,-2.238627,-0.043539
15802.006836,0.000971,-0.854923,1.450765,3.027089,-3.538842,1.700974,11.879919,2.693538,-0.080046
15802.679688,-0.251381,-0.739481,2.650728,1.871505,-3.360990,2.442034,12.370354,2.513248,-0.014917
15803.352539,-0.025801,-0.860198,4.509091,0.285802,-0.489038,5.227257,14.403324,1.664080,0.053828
15804.025391,-0.280602,-0.741614,2.979207,-3.722867,3.061671,5.175626,15.582397,1.036609,0.049896
15804.698242,-0.054232,-0.859673,-0.735592,-2.331008,2.754524,-0.681898,9.059246,-0.242677,-0.031106
15805.371094,-0.307024,-0.740528,0.471197,-1.019178,0.949296,1.029879,2.926579,0.826091,-0.025322
15806.043945,-0.080522,-0.861406,-0.488338,-1.505700,1.785349,-0.400018,5.247190,-0.220416,-0.052642
15806.716797,-0.338535,-0.741847,0.127288,-0.447253,0.434176,0.369714,4.878530,0.705383,-0.000728
15807.389648,-0.111711,-0.856822,-0.653036,-1.492207,1.810159,-0.526155,5.506583,-0.282873,0.046655
15808.062500,-0.366045,-0.737672,-1.167702,1.071724,-0.535502,-1.848680,5.687153,-1.852747,0.080980
15808.735352,-0.139417,-0.853907,1.851683,1.538967,-2.100325,1.825565,8.889683,2.426067,0.035824
15809.408203,-0.394522,-0.736748,4.013854,-1.217608,-0.982874,4.921750,14.012223,1.767904,-0.025595
15810.081055,-0.172911,-0.852402,1.243884,-5.608752,6.035568,2.683592,16.397827,0.418379,-0.006470
15810.753906,-0.428445,-0.729491,-3.347951,-2.791322,4.849167,-1.741417,14.240149,-0.344773,0.001911
15811.427734,-0.203239,-0.844359,-1.180885,-0.649178,1.044936,-1.147039,3.815825,-0.831945,-0.031089
15812.100586,-0.459214,-0.723331,-2.145334,-1.835770,3.150910,-0.965523,10.358486,-0.297342,-0.000733
15812.773438,-0.235641,-0.836770,-2.935836,1.024840,-0.219332,-3.570302,11.070457,-1.632152,-0.052350
15813.446289,-0.491256,-0.715385,0.548418,1.649673,-1.924777,-0.555141,6.034636,-2.860795,-0.002017
15814.119141,-0.270003,-0.827672,0.131298,-1.429243,1.513959,0.652519,4.342261,0.406943,0.011734
15814.791992,-0.523948,-0.703316,-1.118207,0.251952,0.531323,-1.194088,2.325265,-1.152140,0.015522
15815.464844,-0.302939,-0.817356,-0.132803,-0.864712,0.983109,0.201893,0.031436,0.202546,0.031758
15816.137695,-0.558492,-0.689795,-1.364216,0.689360,0.363558,-1.683356,4.721511,-1.358091,-0.044472
15816.810547,-0.334736,-0.804110,0.974415,-1.175776,0.816305,1.551606,4.876803,1.086485,-0.076777
15817.483398,-0.594109,-0.677378,-3.665852,-0.399089,3.015806,-2.766749,12.240145,-0.742354,0.015189
15818.156250,-0.371160,-0.786251,0.662557,2.834759,-3.273689,-0.702708,10.496380,-2.930148,0.058827
15818.829102,-0.627084,-0.657868,-0.119633,-0.546739,0.526258,0.319783,4.211210,0.546029,0.055787
15819.501953,-0.402854,-0.767736,1.112401,1.892928,-2.529438,0.121664,8.070518,3.093530,0.073387
15820.174805,-0.659514,-0.640360,1.818120,-1.925312,0.040018,2.880431,9.189988,1.556904,-0.016658
15820.847656,-0.437775,-0.749248,-0.144358,-1.411246,1.488101,0.676806,4.269193,0.426848,-0.038858
15821.521484,-0.695063,-0.617734,-0.892750,-2.007465,2.151705,0.975857,7.468002,0.425783,-0.040476
15822.194336,-0.469714,-0.724686,-1.266351,-0.613147,1.393350,-0.844331,4.239534,-0.544799,-0.028620
15822.867188,-0.726287,-0.595925,-2.239141,-1.639187,2.949279,-0.162970,9.407557,-0.055201,-0.060982
15823.540039,-0.504772,-0.701826,-3.165155,1.961838,0.295460,-4.297386,12.684568,-1.502151,-0.007868
15824.212891,-0.760953,-0.568423,0.045722,2.369886,-1.531766,-1.970154,7.943356,-2.231658,0.051648
15824.885742,-0.537297,-0.673018,1.607353,0.934038,-2.012093,0.781944,6.683818,2.770933,0.061854
15825.558594,-0.792302,-0.538029,-0.031380,-2.102496,1.260406,1.797750,6.830943,0.959331,0.013856
15826.231445,-0.565898,-0.642876,-2.514995,1.054254,1.016287,-3.017504,10.059595,-1.245932,-0.035703
15826.904297,-0.822048,-0.509965,0.709762,2.154364,-1.797457,-1.505658,7.401935,-2.444306,-0.018486
15827.577148,-0.598285,-0.612129,1.995292,-0.281837,-1.393894,1.897222,7.436974,2.204435,-0.029640
15828.250000,-0.852227,-0.475394,-1.246037,-1.842132,2.034720,1.026532,7.154898,0.467247,-0.016890
15828.922852,-0.625673,-0.578354,-0.056553,2.521059,-1.959723,-2.217844,9.424716,-2.294486,0.042651
15829.595703,-0.880657,-0.442282,2.146853,-2.855303,-0.646427,3.566890,11.186142,1.750080,0.035661
15830.268555,-0.654837,-0.543537,-3.862369,-0.441875,3.823847,-2.499134,13.194699,-0.578878,0.028336
15830.941406,-0.909350,-0.405505,0.517425,1.995512,-1.290875,-1.618801,6.321408,-2.243966,0.026744
15831.614258,-0.682963,-0.505760,0.003983,0.016585,-0.015380,-0.012894,33.949009,-2.443918,0.007383
15832.287109,-0.937807,-0.365254,0.730293,0.115310,-0.717738,0.156586,2.678743,2.926793,-0.062509
15832.960938,-0.708605,-0.462995,-0.186554,-0.554652,0.542920,0.428000,3.206210,0.667584,-0.064946
15833.633789,-0.961699,-0.322772,-0.185703,-0.288174,0.263939,0.211066,9.422871,0.674544,-0.014149
15834.306641,-0.731780,-0.419942,0.255816,0.871811,-0.777283,-0.745302,0.643246,-2.377196,0.046625
15834.979492,-0.984836,-0.278777,2.551997,-2.815480,-1.649846,3.325854,11.393530,2.031292,0.029022
15835.652344,-0.753236,-0.373440,-4.379934,-3.688330,6.616223,1.616447,16.663992,0.239622,0.003100
15836.325195,-1.003786,-0.232680,-2.794578,2.156457,2.169479,-2.651215,10.695046,-0.884999,-0.027758
15836.998047,-0.772155,-0.327383,-1.549100,0.193923,1.610256,-0.933871,5.397079,-0.525548,-0.062726
15837.670898,-1.022531,-0.185566,-1.754484,2.653347,1.205220,-2.813604,9.716896,-1.166088,-0.007305
15838.343750,-0.790289,-0.277843,1.523796,0.839852,-2.048563,-0.342499,6.348718,-2.975935,0.015094
15839.016602,-1.036901,-0.134271,-2.264926,-1.562955,2.340268,1.204285,8.405552,0.475253,0.038028
15839.689453,-0.802384,-0.229413,-2.923225,4.320794,1.944580,-5.940927,15.919102,-1.254468,0.044257
15840.362305,-1.052096,-0.085763,3.257094,2.451195,-3.264043,-2.063748,11.735659,-2.577785,0.016363
15841.035156,-0.816034,-0.176230,-0.316450,-0.712463,0.550657,0.754160,0.594931,0.940115,0.019778
15841.708008,-1.061792,-0.032741,0.134021,1.867751,-0.180291,-1.753496,4.923765,-1.673254,0.065061
15842.380859,-0.824563,-0.124558,0.340732,1.552935,-0.682160,-1.780297,5.604803,-1.936712,-0.023193
15843.054688,-1.072239,0.018278,3.870597,1.689608,-3.581923,-1.636836,11.905951,-2.712956,-0.085185
15843.727539,-0.835179,-0.067730,1.573563,-5.059857,-1.383688,6.170623,16.019644,1.791385,-0.044818
15844.400391,-1.076243,0.075701,-5.100617,-0.233505,4.700761,0.547605,13.501904,0.115970,0.003014
15845.073242,-0.839273,-0.012254,0.406237,4.479545,-0.561847,-5.329209,14.581261,-1.675836,0.025571
15845.746094,-1.078330,0.132620,3.072795,-0.604277,-2.875018,0.206794,9.195224,3.069788,0.044759
15846.418945,-0.841221,0.043787,-1.249622,-0.914727,1.425025,1.161555,5.289047,0.683888,0.021555
15847.091797,-1.078913,0.192095,1.030340,1.647631,-0.662094,-1.645004,4.975385,-1.953446,-0.055106
15847.764648,-0.837822,0.103235,1.208726,-1.705279,-1.668168,1.829823,7.875340,2.310014,-0.052652
15848.437500,-1.072978,0.251169,-1.135474,-1.274277,0.739709,1.360763,3.800022,1.072881,0.011611
15849.110352,-0.830075,0.159781,-2.766728,0.289236,3.278696,0.282669,10.346184,0.086001,-0.006885
15849.783203,-1.066590,0.307909,-0.022640,3.708659,0.946168,-3.203973,10.476906,-1.283647,-0.035157
15850.456055,-0.821823,0.218063,1.805940,-0.104874,-2.084575,-0.425512,6.557638,-2.940235,0.047339
15851.128906,-1.056873,0.366330,0.029483,1.618699,0.449031,-1.375951,3.211573,-1.255351,0.062080
15851.801758,-0.810606,0.276845,3.050803,-0.617988,-3.603645,-0.468369,11.207590,-3.012346,0.025160
15852.474609,-1.044096,0.426239,-0.682772,-1.624869,0.015958,1.562760,3.878300,1.560585,0.018979
15853.147461,-0.794289,0.336448,0.077751,-0.803551,-0.446328,0.822603,0.575529,2.067925,-0.027178
15853.820312,-1.027502,0.484197,-3.074111,-0.034265,2.435317,1.180961,8.648335,0.451520,-0.048709
15854.494141,-0.776904,0.396008,0.853562,3.994619,1.208263,-4.525835,13.412976,-1.309911,-0.042840
15855.166992,-1.007483,0.544843,2.887833,-0.897212,-2.590399,-0.510329,8.432702,-2.947076,0.029829
15855.839844,-0.752715,0.455898,-0.105087,-1.584739,-0.830784,1.602180,5.128423,2.049160,0.032959
15856.512695,-0.983558,0.601675,-1.616105,-0.375921,1.025539,1.009562,3.161687,0.777548,0.003762
15857.185547,-0.728372,0.516704,0.027729,1.842657,1.168528,-1.700881,6.292520,-0.968840,-0.025515
15857.858398,-0.951948,0.661269,0.623019,-0.987470,-0.927490,0.393036,0.063438,2.740770,0.011924
15858.531250,-0.697011,0.571016,-1.819139,0.956682,2.234607,0.458120,7.162823,0.202210,-0.019466
15859.204102,-0.922111,0.716973,0.496922,1.895122,0.660051,-1.541986,4.492297,-1.166343,-0.047535
15859.876953,-0.663796,0.627976,1.259902,1.676874,0.259551,-2.280644,7.217040,-1.457478,0.006242
15860.549805,-0.886510,0.771308,2.644383,-1.009388,-2.261577,-0.829076,7.635850,-2.790214,-0.013260
15861.222656,-0.628876,0.681880,-2.078685,-1.203265,0.565699,2.526735,8.263602,1.350543,0.033683
15861.895508,-0.849525,0.826513,0.605460,3.427120,1.650185,-2.428678,9.355870,-0.973990,0.108647
15862.568359,-0.588984,0.736952,2.673690,-0.959217,-2.563658,-1.579121,9.574139,-2.589517,0.013163
15863.241211,-0.805583,0.879773,-0.686692,0.734039,0.842590,0.008998,1.487183,0.010679,-0.056092
15863.914062,-0.545341,0.785357,3.997276,0.960298,-1.559539,-4.006838,12.668643,-1.941975,-0.098879
15864.587891,-0.764788,0.930755,0.827904,-3.760881,-2.848412,1.451000,10.094021,2.670448,-0.029915
15865.260742,-0.498556,0.838940,-0.104846,0.948169,0.890117,-0.403994,0.197602,-0.426064,0.069600
15865.933594,-0.714881,0.979457,3.025332,-3.271711,-3.650223,-0.424580,11.304750,-3.025797,0.016598
15866.606445,-0.449474,0.887516,-3.040641,-2.739201,-1.075460,3.970669,12.284729,1.835301,-0.014591
15867.279297,-0.661463,1.027972,0.131761,-0.215682,-0.206705,0.004831,13.690622,3.118226,0.025624
15867.952148,-0.394103,0.931346,-2.891247,-2.735744,-1.377183,3.687135,11.900964,1.928260,-0.022112
15868.625000,-0.607634,1.070608,-2.661731,2.502181,2.834997,0.877156,9.448088,0.300061,0.011780
15869.297852,-0.337888,0.974306,0.237444,0.911288,0.759463,-0.507087,0.788750,-0.588712,0.061331
15869.970703,-0.550548,1.110347,0.592158,0.963880,0.484533,-0.773556,0.792707,-1.011212,-0.048139
15870.643555,-0.281272,1.015476,0.151775,-2.980836,-2.764697,0.616319,9.043582,2.922254,-0.068011
15871.316406,-0.488705,1.150387,-5.696051,0.961300,2.489756,3.893728,13.296013,1.001889,0.032616
15871.989258,-0.220022,1.050800,0.881931,5.378722,4.735347,-1.830808,14.112047,-0.368924,0.074908
15872.662109,-0.427711,1.187904,1.873744,-0.227914,-0.672601,-1.335181,3.492966,-2.037441,0.037991
15873.334961,-0.153355,1.086781,-0.009525,1.412159,1.275241,-0.171185,2.189405,-0.133439,0.000210
15874.007812,-0.360825,1.217676,1.691784,-0.374739,-0.661374,-1.193375,2.698767,-2.076862,-0.035253
15874.680664,-0.089942,1.116943,-1.851030,0.037271,0.165742,1.643883,4.361341,1.470312,-0.034535
15875.353516,-0.293101,1.250453,1.047283,3.431519,2.415214,-1.403639,8.922873,-0.526456,-0.045049
15876.027344,-0.018155,1.144424,3.240551,-0.681491,-0.640246,-2.821444,9.227494,-1.793939,0.001927
15876.700195,-0.222648,1.275237,-0.253215,-1.383830,-1.019413,0.376546,0.722460,2.787762,0.029108
15877.373047,0.053891,1.167413,0.133848,0.169084,0.149810,-0.107738,14.678772,-0.623472,-0.017149
15878.045898,-0.151766,1.295933,-0.378966,-0.289519,-0.186601,0.314280,8.742204,2.106601,-0.009655
15878.718750,0.126541,1.188766,0.052016,1.119267,0.935594,0.055835,0.562812,0.059608,-0.011750
15879.391602,-0.076658,1.313291,0.714503,-0.202806,-0.185551,-0.533225,4.965389,-1.905669,-0.008656
15880.064453,0.200439,1.204092,-0.540681,0.490846,0.323923,0.502959,4.462460,0.998625,-0.000728
15880.737305,-0.001777,1.327708,0.198783,0.872233,0.656745,-0.150598,3.429503,-0.225413,-0.031804
15881.410156,0.276617,1.217158,0.098255,2.329981,1.837709,0.336920,5.429115,0.181324,0.032412
15882.083008,0.077022,1.337588,4.574960,1.519990,1.328911,-3.343783,11.121655,-1.192510,0.104414
15882.755859,0.353814,1.222692,1.874069,-4.029783,-2.631907,-2.294343,10.860374,-2.424611,0.015613
15883.428711,0.153455,1.343391,-1.612740,-0.228902,-0.303562,1.165823,1.617552,1.825524,0.011242
15884.101562,0.431816,1.226621,1.022892,0.099661,0.333487,-0.716511,2.043970,-1.135184,-0.007042
15884.774414,0.232099,1.345656,0.155683,0.215242,0.174711,-0.085559,14.220000,-0.455389,-0.024225
15885.447266,0.511843,1.226034,2.211185,0.126657,0.729158,-1.499119,4.438932,-1.118095,-0.053210
